team,score,attempts_ibox,attempts_obox
Manchester United,2,0.0,0.0
Manchester United,1,0.0,0.0
Manchester United,2,0.0,0.0
Manchester United,1,0.0,0.0
Manchester United,0,0.0,0.0
Manchester United,1,0.0,0.0
Manchester United,2,0.0,0.0
Manchester United,0,0.0,0.0
Manchester United,1,0.0,0.0
Manchester United,2,0.0,0.0
Manchester United,3,0.0,0.0
Manchester United,1,0.0,0.0
Manchester United,1,0.0,0.0
Manchester United,1,0.0,0.0
Manchester United,0,0.0,0.0
Manchester United,1,0.0,0.0
Manchester United,4,0.0,0.0
Manchester United,1,0.0,0.0
Manchester United,2,0.0,0.0
Manchester United,0,0.0,0.0
Manchester United,1,0.0,0.0
Manchester United,0,0.0,0.0
Manchester United,0,0.0,0.0
Manchester United,2,0.0,0.0
Manchester United,3,0.0,0.0
Manchester United,3,0.0,0.0
Manchester United,3,0.0,0.0
Manchester United,1,0.0,0.0
Manchester United,2,0.0,0.0
Manchester United,2,0.0,0.0
Manchester United,2,0.0,0.0
Manchester United,1,0.0,0.0
Manchester United,3,0.0,0.0
Manchester United,0,0.0,0.0
Manchester United,0,0.0,0.0
Manchester United,1,0.0,0.0
Manchester United,1,0.0,0.0
Manchester United,3,0.0,0.0
