team,score,attempts_ibox,attempts_obox
Chelsea,5,0.0,0.0
Chelsea,4,0.0,0.0
Chelsea,3,0.0,0.0
Chelsea,4,0.0,0.0
Chelsea,2,0.0,0.0
Chelsea,1,0.0,0.0
Chelsea,3,0.0,0.0
Chelsea,3,0.0,0.0
Chelsea,2,0.0,0.0
Chelsea,4,0.0,0.0
Chelsea,3,0.0,0.0
Chelsea,1,0.0,0.0
Chelsea,2,0.0,0.0
Chelsea,5,0.0,0.0
Chelsea,4,0.0,0.0
Chelsea,3,0.0,0.0
Chelsea,1,0.0,0.0
Chelsea,3,0.0,0.0
Chelsea,2,0.0,0.0
Chelsea,1,0.0,0.0
Chelsea,3,0.0,0.0
Chelsea,0,0.0,0.0
Chelsea,3,0.0,0.0
Chelsea,2,0.0,0.0
Chelsea,2,0.0,0.0
Chelsea,1,0.0,0.0
Chelsea,1,0.0,0.0
Chelsea,3,0.0,0.0
Chelsea,0,0.0,0.0
Chelsea,1,0.0,0.0
Chelsea,1,0.0,0.0
Chelsea,3,0.0,0.0
Chelsea,1,0.0,0.0
Chelsea,2,0.0,0.0
Chelsea,2,0.0,0.0
Chelsea,0,0.0,0.0
Chelsea,2,0.0,0.0
Chelsea,2,0.0,0.0
